"タイトル","公開日","URL","長さ","ptitle","playlistId"
"【ベルりんの壁×ヨビノリ】理系におすすめ小説","2018-04-22T14:29:32.000Z","https://www.youtube.com/watch?v=qQ4OrUYdeIc","00:09:11","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"【理系】童話""ジャックと豆の木""の破壊力を計算してみたらとんでもない数値になったwww","2018-04-22T14:39:36.000Z","https://www.youtube.com/watch?v=J36TWd0_kog","00:09:01","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"【東大生YouTuber大集合企画】ファボゼロのボケで遊ぼう","2018-05-15T18:32:19.000Z","https://www.youtube.com/watch?v=iT7_WQqwCrs","00:04:25","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"【映画予告？】エントロピーは二度泣く【ヨビノリ×もっちゃんねる】","2018-06-11T17:48:35.000Z","https://www.youtube.com/watch?v=U39nuuYWaks","00:01:39","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"【映画予告？】ルーズリーフ【ヨビノリ×もっちゃんねる】","2018-06-16T11:03:03.000Z","https://www.youtube.com/watch?v=qI3sJYwV57w","00:01:35","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"【教育系YouTuber】鈴木貫太郎の正体に迫る【謎の男】","2018-07-01T07:44:43.000Z","https://www.youtube.com/watch?v=FwH3EumnUkM","00:10:40","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"東大　微分　代講ヨビノリたくみ Japanese university entrance exam questions Tokyo University","2018-07-09T17:39:39.000Z","https://www.youtube.com/watch?v=FuyMZce3lH8","00:11:07","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"塾講師の伝える力【wakatte.TV×ヨビノリ】","2018-07-09T09:48:48.000Z","https://www.youtube.com/watch?v=JPTp039_UKE","00:10:31","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"【格付け】 一流塾講師なら違いが分かる難問に挑む!?【wakatte.TV】#88","2018-07-09T17:40:13.000Z","https://www.youtube.com/watch?v=bNw43jZXxiw","00:09:16","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"【ゲスト】「ヨビノリ」のたくみさん登場！","2018-07-09T17:40:53.000Z","https://www.youtube.com/watch?v=V3VPFuONt80","00:04:14","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"【ゲスト】東大しりとりwith「ヨビノリ」たくみさん！！","2018-07-09T17:40:53.000Z","https://www.youtube.com/watch?v=F9MeT4QLndA","00:04:43","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"【ゲスト】幽☆遊☆白書大喜利with「ヨビノリ」たくみさん","2018-07-09T17:40:53.000Z","https://www.youtube.com/watch?v=xb8OHlLQdhA","00:06:41","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"【東大博士課程】ナイスガイに色々聞いてみよう【ガチ理系トーク】","2018-08-12T16:39:29.000Z","https://www.youtube.com/watch?v=17ot57pzGo8","01:05:55","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"教育系トップYouTuberと対談","2018-10-08T12:40:19.000Z","https://www.youtube.com/watch?v=TWC5eL739n4","00:14:45","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"21世紀の独学を語る【東大弁護士×ヨビノリ】","2018-11-26T06:48:16.000Z","https://www.youtube.com/watch?v=v-wgdxGXQXM","00:10:13","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"在学中にとれるおすすめ資格【理系大学生必見】","2018-11-26T06:49:00.000Z","https://www.youtube.com/watch?v=-H66-bBPK40","00:14:43","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"でんがんとまじめに語ろう","2019-01-22T01:07:13.000Z","https://www.youtube.com/watch?v=IJcQlJ28o-4","00:10:10","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"熱中することの見つけ方【げんげん×わっきゃい×もっちゃん×たくみ】","2019-04-11T19:21:55.000Z","https://www.youtube.com/watch?v=EyLnXU2G2HQ","00:14:07","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"やる気の燃やしかた【げんげん×わっきゃい×もっちゃん×たくみ】","2019-04-20T19:14:39.000Z","https://www.youtube.com/watch?v=41-caW2IUyc","00:14:10","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"板書にこだわる理由とは？【教育系YouTuber対談】","2019-05-21T14:37:12.000Z","https://www.youtube.com/watch?v=pMBQ1ourDNs","00:15:21","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"時間がない！院試のためのTOEIC&TOEFL対策","2019-06-27T17:06:39.000Z","https://www.youtube.com/watch?v=BA1NkQYJYkM","00:15:55","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"教育系コンテンツのYouTube戦略/教育クリエイターサミット@YouTubeSpaceTokyo(六本木)","2019-10-20T05:30:06.000Z","https://www.youtube.com/watch?v=YrstxnIY9K8","00:36:54","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"YouTube史上最大の理系的年末行事【数学かるた対決(前編)】","2019-12-28T14:49:11.000Z","https://www.youtube.com/watch?v=IcaLUgp8Aw4","00:12:13","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"ナイスガイ須貝・クイズ王田村・ヨビノリたくみのスーパープレイ続出！【数学かるた対決(後編)】","2019-12-30T08:51:27.000Z","https://www.youtube.com/watch?v=tqXCzRH0Wys","00:16:29","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"積分サークルに抜き打ちで積分出してみた","2019-12-30T10:55:44.000Z","https://www.youtube.com/watch?v=uBBBBMucGCI","00:14:17","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"予備校講師なら、どんな状況でも解説できる!?【ドッキリ】","2020-01-03T13:52:27.000Z","https://www.youtube.com/watch?v=C8o-aqYjncA","00:06:30","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"場合の数で実現可能局面数を見積もる【将棋と数学】","2020-01-07T20:23:34.000Z","https://www.youtube.com/watch?v=7QcpShRfqGA","00:21:23","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"物理公式だけで「かるた」やります【QK×ヨビノリ】","2020-01-30T17:09:09.000Z","https://www.youtube.com/watch?v=VpfF1cGj0KA","00:26:04","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"高学歴YouTuberのノートの中身【はなおでんがん×ヨビノリ】","2020-03-15T05:13:23.000Z","https://www.youtube.com/watch?v=umnnREJf7kk","00:16:52","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"【黒歴史】中学の頃の話をします【陰キャと陽キャの間】","2020-03-20T14:00:26.000Z","https://www.youtube.com/watch?v=-cqfh-GVMAg","00:11:30","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"独創的すぎる研究４選【QuizKnock×ヨビノリ】","2020-04-19T08:35:56.000Z","https://www.youtube.com/watch?v=m6ZuHYIspfE","00:29:02","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"一緒に勉強しよう【雨の音を聞きながら】","2020-04-24T08:31:33.000Z","https://www.youtube.com/watch?v=u6wrKmLM78g","01:02:37","コラボ動画","PLDJfzGjtVLHm9JZ4IGYvGfpSGMjxSP5iF"
"【大学物理】力学入門①(はじめに)【力学】","2019-03-21T06:07:49Z","https://www.youtube.com/watch?v=szhJik4HIXQ","00:19:34","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【大学物理】力学入門②(位置・速度・加速度)【力学】","2019-03-06T10:15:19Z","https://www.youtube.com/watch?v=MoyfqNHoO4E","00:31:39","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【大学物理】力学入門③(運動方程式)【力学】","2019-03-13T09:35:06Z","https://www.youtube.com/watch?v=iAANt7xIGhg","00:31:39","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【大学物理】力学入門④(空気抵抗、単振動)【力学】","2019-03-20T09:08:08Z","https://www.youtube.com/watch?v=zG6PBgTjJW8","00:28:49","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【大学物理】力学入門⑤(極座標における運動)【力学】","2019-04-10T04:52:59Z","https://www.youtube.com/watch?v=LQFV9xyngvg","00:32:26","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【大学物理】力学入門⑥(等速円運動、単振り子)【力学】","2019-04-23T17:28:52Z","https://www.youtube.com/watch?v=NbRARbMvOeo","00:23:07","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【大学物理】力学入門⑦(運動量保存則)【力学】","2019-05-05T08:39:15Z","https://www.youtube.com/watch?v=UHmmM9_AKo4","00:21:26","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【大学物理】力学入門⑧(エネルギー保存則)【力学】","2019-06-12T09:12:05Z","https://www.youtube.com/watch?v=5elBF-NoB8U","00:27:44","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【大学物理】力学入門⑨(保存力)【力学】","2019-06-29T18:50:00Z","https://www.youtube.com/watch?v=BOQZuR8Y6e0","00:32:17","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【大学物理】力学入門⑩(減衰振動)【力学】","2019-10-28T14:39:43Z","https://www.youtube.com/watch?v=uLkvOvw57Ms","00:28:57","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【大学物理】力学入門⑪(強制振動)【力学】","2019-11-09T12:58:29Z","https://www.youtube.com/watch?v=ibVxnc0jzn4","00:17:34","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【大学物理】力学入門⑫(角運動量保存則)【力学】","2020-01-18T07:39:35Z","https://www.youtube.com/watch?v=Qc3k3HvZku8","00:32:07","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【大学物理】力学入門⑬(慣性力)【力学】","2020-02-12T06:30:47Z","https://www.youtube.com/watch?v=rXpI7w2qn_g","00:26:37","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【大学物理】力学入門⑭(コリオリ力)【力学】","2020-02-24T07:30:20Z","https://www.youtube.com/watch?v=S2RtAI6fRIM","00:30:54","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【大学物理】力学入門⑮(2粒子系の運動)【力学】","2020-02-29T15:39:55Z","https://www.youtube.com/watch?v=u3UN6O7RSoE","00:58:49","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【大学物理】剛体の力学入門①(特徴と魅力)/全6回【力学】","2018-03-15T09:15:23Z","https://www.youtube.com/watch?v=BeIMUUUMpgQ","00:08:08","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【大学物理】剛体の力学入門②(重心の運動)/全6回【力学】","2018-03-15T09:15:23Z","https://www.youtube.com/watch?v=XenLTzutgOc","00:08:30","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【大学物理】剛体の力学入門③(回転運動)/全6回【力学】","2018-04-15T14:01:05Z","https://www.youtube.com/watch?v=Ns61aB7JkaE","00:16:44","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【大学物理】剛体の力学入門④(慣性モーメントの定義)/全6回【力学】","2018-04-22T14:21:13Z","https://www.youtube.com/watch?v=IkX1PzULBLQ","00:09:24","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【大学物理】剛体の力学入門⑤(慣性モーメントの性質)/全6回【力学】","2018-05-27T14:50:00Z","https://www.youtube.com/watch?v=QLz0OtdOGU8","00:11:34","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【大学物理】剛体の力学入門⑥(力学的エネルギー)/全6回【力学】","2018-05-28T12:26:42Z","https://www.youtube.com/watch?v=RNqr0g_IyB4","00:10:20","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"振り子の等時性は正しいのか？現れる第1種完全楕円積分","2019-11-23T10:09:21Z","https://www.youtube.com/watch?v=n-wpASaO3oE","00:16:49","力学","PLDJfzGjtVLHmlQ61qmyg4CI9TgFG1opcZ"
"【第1回雑談LIVE】1万人登録ありがとう！","2018-03-15T08:17:17.000Z","https://www.youtube.com/watch?v=kMeVYC7mPLw","01:33:17","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"【第2回雑談LIVE】個別指導とヨビノリの今後","2018-03-15T08:17:17.000Z","https://www.youtube.com/watch?v=tyVgHg3rDNA","01:19:43","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"【第3回雑談LIVE】大学生活の送り方(個性を磨く4年間)","2018-03-15T08:17:17.000Z","https://www.youtube.com/watch?v=A35qQPly9cs","01:48:34","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"【第4回雑談LIVE】高校講座って何やるの？","2018-03-31T18:01:02.000Z","https://www.youtube.com/watch?v=7nB9Vx8I5do","01:12:41","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"【第5回雑談LIVE】滑ったら配信終了!?","2018-03-31T18:01:20.000Z","https://www.youtube.com/watch?v=XQtgpEFaMBc","01:35:53","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"【ヨビラジ#1】各高校・大学にヨビノリのスパイ(宣伝部隊)を配置しよう","2018-04-22T14:26:25.000Z","https://www.youtube.com/watch?v=CpBoayK20ac","01:47:15","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"【記念LIVE】応援ありがとう！質問に答えます【登録者2万人】","2018-05-06T17:49:58.000Z","https://www.youtube.com/watch?v=NSeGAW3xJ8s","01:21:53","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"【ヨビラジ#2】教育系YouTuberがコラボする意味","2018-10-16T06:10:24.000Z","https://www.youtube.com/watch?v=hzkBEZcpAtU","01:16:51","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"【ヨビラジ#3】題名のない雑談会","2018-05-15T18:31:24.000Z","https://www.youtube.com/watch?v=6exoKj2qLWA","01:17:29","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"【ライブ配信】初見歓迎！ヨビノリの楽しみ方","2018-07-01T07:44:23.000Z","https://www.youtube.com/watch?v=_15WQqppmdc","01:12:01","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"学部で習う物理の分野を一挙に紹介！【学術ライブ#1】","2018-08-07T08:44:33.000Z","https://www.youtube.com/watch?v=tO8EcmanHIo","01:16:30","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"【東大博士課程】ナイスガイに色々聞いてみよう【ガチ理系トーク】","2018-08-12T16:39:27.000Z","https://www.youtube.com/watch?v=17ot57pzGo8","01:05:55","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"確率統計の概要とその魅力【学術ライブ#2】","2018-08-21T14:35:08.000Z","https://www.youtube.com/watch?v=5HdWCxboG8k","01:04:12","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"チャンネル登録4万人ありがとう【緊急ライブ】","2018-09-08T22:48:24.000Z","https://www.youtube.com/watch?v=xahxLBcoX20","00:39:16","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"東工大博士課程「まなか」と研究の話をしよう【学術ライブ#3】","2018-10-30T05:25:58.000Z","https://www.youtube.com/watch?v=WU3TtkaWmic","01:07:28","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"登録者５万人達成記念LIVE【教育系YouTuber】","2018-10-30T05:26:14.000Z","https://www.youtube.com/watch?v=fCtfz0AYXMI","01:07:12","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"数学の魔術師って誰？【深夜の雑談】","2018-11-17T18:37:15.000Z","https://www.youtube.com/watch?v=kHdDbKk8Rf0","01:02:11","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"ドラゴン堀江の裏話","2018-12-31T06:54:26.000Z","https://www.youtube.com/watch?v=-CYI7dQwb3I","01:06:20","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"夏の雑談ライブ","2019-03-06T16:02:59.000Z","https://www.youtube.com/watch?v=3aQt6EkMXQI","01:02:33","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"これからのヨビノリの話とか","2019-03-09T22:06:36.000Z","https://www.youtube.com/watch?v=3clKM7_2XTs","00:59:15","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"こだわりの文房具や撮影機材の紹介","2019-08-13T08:06:26.000Z","https://www.youtube.com/watch?v=No7TORytuiI","00:36:14","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"「時間」について語る","2019-09-03T13:57:14.000Z","https://www.youtube.com/watch?v=96OgG_zC8Q8","00:59:52","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"科学の質問に答えます！【大人科学相談室#1】","2019-11-06T12:02:10.000Z","https://www.youtube.com/watch?v=14lB4KSrtYM","00:58:29","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"【雑談】太陽の光で少し盛れたライブ","2020-03-20T08:58:32.000Z","https://www.youtube.com/watch?v=sHHWA7rzCCo","01:00:58","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"【雑談】人前に立つ仕事で自信を付けるには？","2020-03-25T14:08:55.000Z","https://www.youtube.com/watch?v=pJbuVcEY6HA","00:59:27","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"大学のオンライン授業化への意見をまとめます","2020-03-25T14:22:25.000Z","https://www.youtube.com/watch?v=4VdJeuOVNDk","00:31:01","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"【雑談】自動的にはじかれるコメントを教えます","2020-04-01T14:12:32.000Z","https://www.youtube.com/watch?v=Eag6M2hYAv8","00:59:46","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"オンラインでもできる！自主ゼミのやり方","2020-04-02T13:42:41.000Z","https://www.youtube.com/watch?v=kpH1eY_Bv3s","01:06:25","ライブ配信","PLDJfzGjtVLHmlHYu9F0tVe5hrQSdQZgLj"
"【大学数学】推定・検定入門①(母集団と標本)/全9講【確率統計】","2018-09-08T22:48:44.000Z","https://www.youtube.com/watch?v=Bj8fkq533Dc","00:10:42","確率統計","PLDJfzGjtVLHmx7qMP410-9gx0weC9d90X"
"【大学数学】推定・検定入門②(点推定)/全9講【確率統計】","2018-09-29T17:05:19.000Z","https://www.youtube.com/watch?v=EVyqa5FwxGc","00:15:56","確率統計","PLDJfzGjtVLHmx7qMP410-9gx0weC9d90X"
"【大学数学】推定・検定入門③(区間推定：分散が既知な場合)/全9講【確率統計】","2018-10-13T16:04:26.000Z","https://www.youtube.com/watch?v=n-CNHHCaCi0","00:24:36","確率統計","PLDJfzGjtVLHmx7qMP410-9gx0weC9d90X"
"【大学数学】推定・検定入門④(区間推定：分散が未知な場合)/全9講【確率統計】","2018-11-04T05:30:39.000Z","https://www.youtube.com/watch?v=6YfeVshwfrY","00:18:55","確率統計","PLDJfzGjtVLHmx7qMP410-9gx0weC9d90X"
"【大学数学】推定・検定入門⑤(区間推定：母集団分布が未知な場合)/全9講【確率統計】","2019-02-20T14:26:52.000Z","https://www.youtube.com/watch?v=qeD0gRs1yc4","00:18:02","確率統計","PLDJfzGjtVLHmx7qMP410-9gx0weC9d90X"
"【大学数学】推定・検定入門⑥(母比率の推定)/全9講【確率統計】","2019-05-15T06:25:09.000Z","https://www.youtube.com/watch?v=Xhrx5scFzC8","00:16:31","確率統計","PLDJfzGjtVLHmx7qMP410-9gx0weC9d90X"
"【大学数学】推定・検定入門⑦(母分散の推定)/全9講【確率統計】","2019-07-16T16:26:54.000Z","https://www.youtube.com/watch?v=NGNnr35Swmc","00:17:31","確率統計","PLDJfzGjtVLHmx7qMP410-9gx0weC9d90X"
"【大学数学】推定・検定入門⑧(母平均の検定)/全9講【確率統計】","2019-07-30T06:23:04.000Z","https://www.youtube.com/watch?v=4ZHcBtLdOQs","00:26:17","確率統計","PLDJfzGjtVLHmx7qMP410-9gx0weC9d90X"
"【大学数学】推定・検定入門⑨(ウェルチの検定)/全9講【確率統計】","2019-09-07T13:49:20.000Z","https://www.youtube.com/watch?v=Det2IBRXajc","00:14:43","確率統計","PLDJfzGjtVLHmx7qMP410-9gx0weC9d90X"
"【大学数学】最小二乗法(回帰分析)【確率統計】","2018-05-27T14:49:11.000Z","https://www.youtube.com/watch?v=Zz1sgYxrA-k","00:11:26","確率統計","PLDJfzGjtVLHmx7qMP410-9gx0weC9d90X"
"【大学数学】チェビシェフの不等式【確率統計】","2018-07-14T13:05:31.000Z","https://www.youtube.com/watch?v=d-ugoDdXWrU","00:17:05","確率統計","PLDJfzGjtVLHmx7qMP410-9gx0weC9d90X"
"【確率統計】中心極限定理の気持ち【特別講義】","2018-02-26T18:25:56.000Z","https://www.youtube.com/watch?v=CHOLN1tAJWI","00:07:11","確率統計","PLDJfzGjtVLHmx7qMP410-9gx0weC9d90X"
"【大学数学】ベイズの定理【確率統計】","2019-01-10T11:28:22.000Z","https://www.youtube.com/watch?v=oUN_GhB00fU","00:15:55","確率統計","PLDJfzGjtVLHmx7qMP410-9gx0weC9d90X"
"【大学数学】ベイジアンネットワーク【機械学習】","2018-02-26T18:25:56.000Z","https://www.youtube.com/watch?v=zYKOL5RpVbo","00:16:08","確率統計","PLDJfzGjtVLHmx7qMP410-9gx0weC9d90X"
"【大学数学】ポアソン分布(具体例やその意味、ポアソンの極限定理)【確率統計】","2019-08-29T16:52:00.000Z","https://www.youtube.com/watch?v=1r_tSjZCNzg","00:22:32","確率統計","PLDJfzGjtVLHmx7qMP410-9gx0weC9d90X"
"【大学数学】指数分布(具体例やその意味、ポアソン分布との関係)【確率統計】","2019-09-12T07:54:10.000Z","https://www.youtube.com/watch?v=4Y5otbAwGlc","00:24:10","確率統計","PLDJfzGjtVLHmx7qMP410-9gx0weC9d90X"
"簡単な計算で物事の終わりの時期を見積もる【ゴットの推定】","2019-12-17T07:00:47.000Z","https://www.youtube.com/watch?v=8cjPClcnv50","00:17:25","確率統計","PLDJfzGjtVLHmx7qMP410-9gx0weC9d90X"
"期待値が無限大な賭け(サンクトペテルブルクのパラドックス)","2020-02-13T15:10:20.000Z","https://www.youtube.com/watch?v=B__gzT-rQjw","00:29:35","確率統計","PLDJfzGjtVLHmx7qMP410-9gx0weC9d90X"
"【機械学習】教師あり学習と教師なし学習の違い","2020-03-31T14:28:20.000Z","https://www.youtube.com/watch?v=U8uqieKYtY4","00:15:51","確率統計","PLDJfzGjtVLHmx7qMP410-9gx0weC9d90X"
"【機械学習】深層学習(ディープラーニング)とは何か","2020-04-15T16:05:52.000Z","https://www.youtube.com/watch?v=s5_Pk3CjhNA","00:19:47","確率統計","PLDJfzGjtVLHmx7qMP410-9gx0weC9d90X"
"【1分解説】sin15°の図形的な求め方【数学雑学】","2018-01-22T05:27:39.000Z","https://www.youtube.com/watch?v=iMVChD17bIM","00:00:50","1分解説","PLDJfzGjtVLHkgc_MbRNtFUeW_Fb1oAtqg"
"【1分解説】光触媒としての酸化チタン(Ⅳ)【受験化学+α】","2018-01-22T05:27:39.000Z","https://www.youtube.com/watch?v=uRMjKD8aRqs","00:00:52","1分解説","PLDJfzGjtVLHkgc_MbRNtFUeW_Fb1oAtqg"
"【1分解説】定圧変化じゃないのにW=pΔV？【受験物理+α】","2018-01-23T10:27:46.000Z","https://www.youtube.com/watch?v=Xd1zrUDssXc","00:00:45","1分解説","PLDJfzGjtVLHkgc_MbRNtFUeW_Fb1oAtqg"
"【1分解説】放射性崩壊と微分方程式【受験化学+α】","2018-01-27T10:37:22.000Z","https://www.youtube.com/watch?v=UqPZaP75tt8","00:00:50","1分解説","PLDJfzGjtVLHkgc_MbRNtFUeW_Fb1oAtqg"
"【1分解説】時代を変えた反応「無機物から有機物へ」(ヴェーラー合成)【受験化学+α】","2018-02-01T17:17:18.000Z","https://www.youtube.com/watch?v=Vq1bIKGdpxc","00:00:58","1分解説","PLDJfzGjtVLHkgc_MbRNtFUeW_Fb1oAtqg"
"【1分解説】単位の接頭辞(ナノ、メガ、ギガなど)【科学雑学】","2018-02-07T10:39:45.000Z","https://www.youtube.com/watch?v=6xZXUcZqmdo","00:00:58","1分解説","PLDJfzGjtVLHkgc_MbRNtFUeW_Fb1oAtqg"
"【1分解説】四つの力(基本相互作用)【受験物理+α】","2018-02-13T01:12:54.000Z","https://www.youtube.com/watch?v=zl3RJ9IkBzE","00:00:56","1分解説","PLDJfzGjtVLHkgc_MbRNtFUeW_Fb1oAtqg"
"【1分解説】飛行機はなぜ飛ぶのか？【物理雑学】","2018-02-18T09:10:48.000Z","https://www.youtube.com/watch?v=rwEf03f63Bw","00:00:56","1分解説","PLDJfzGjtVLHkgc_MbRNtFUeW_Fb1oAtqg"
"【1分解説】空はなぜ青いのか？【物理雑学】","2018-02-22T02:03:24.000Z","https://www.youtube.com/watch?v=-A7vaqdr2NU","00:01:00","1分解説","PLDJfzGjtVLHkgc_MbRNtFUeW_Fb1oAtqg"
"【1分解説】夕焼けはなぜ赤いのか？【物理雑学】","2018-03-06T11:07:12.000Z","https://www.youtube.com/watch?v=bchPXhDR8ho","00:00:47","1分解説","PLDJfzGjtVLHkgc_MbRNtFUeW_Fb1oAtqg"
"【1分解説】虚像はなぜ見える【高校物理+α】","2018-04-24T10:03:00.000Z","https://www.youtube.com/watch?v=fcovX730ulw","00:00:59","1分解説","PLDJfzGjtVLHkgc_MbRNtFUeW_Fb1oAtqg"
"【代数学】群がどうしても分からない君へ(群論超入門)【特別講義】","2017-11-20T16:09:10Z","https://www.youtube.com/watch?v=eKg--UMWFZc","00:23:29","代数学","PLDJfzGjtVLHn9XEfkMHH157Q-IgLiI8p9"
"はじめに(魔法の計算テクニック)【インド式計算】","2017-11-02T17:28:12.000Z","https://www.youtube.com/watch?v=FJnp_AIiBus","00:07:42","インド式計算","PLDJfzGjtVLHkRp7Qz3l6PoRVoc8aFYZWE"
"十の位が同じで一の位の和が10のかけ算【インド式計算】","2017-11-02T17:28:23.000Z","https://www.youtube.com/watch?v=yzOeR8dVFP0","00:09:18","インド式計算","PLDJfzGjtVLHkRp7Qz3l6PoRVoc8aFYZWE"
