"タイトル","公開日","URL","長さ","ptitle","playlistId"
"【高校数学】　数A－３１　条件付き確率③","2016-04-04T06:52:29Z","https://www.youtube.com/watch?v=nDlkWTt_Kyc","00:07:54","高校(数A)1【場合の数と確率】","PLKRhhk0lEyzPV58dAXzmfZle_wg03CLhl"
"【高校数学】　数A－３２　条件付き確率④","2016-04-04T16:10:07Z","https://www.youtube.com/watch?v=Ik2eyscBOtc","00:12:50","高校(数A)1【場合の数と確率】","PLKRhhk0lEyzPV58dAXzmfZle_wg03CLhl"
"【社会】　　公民－１　　グローバル化","2014-03-25T05:30:11.000Z","https://www.youtube.com/watch?v=cTl8O6nhVNk","00:08:32","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－２　　情報化と少子高齢化","2014-03-27T06:08:49.000Z","https://www.youtube.com/watch?v=abKQBaBc5ic","00:12:38","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－３　　文化とは","2014-03-30T04:40:37.000Z","https://www.youtube.com/watch?v=lD2m0eSkKsg","00:07:57","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－４　　社会的存在としての人間","2014-04-03T05:22:50.000Z","https://www.youtube.com/watch?v=Dsbk_ZYmwaw","00:07:33","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－５　　きまりをつくる目的と方法","2014-04-08T05:53:45.000Z","https://www.youtube.com/watch?v=6reZrPpZCUU","00:08:46","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－６　　人権の歴史①　・　基本編","2014-04-08T05:53:51.000Z","https://www.youtube.com/watch?v=ufjnEB0GFRw","00:10:11","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－７　　人権の歴史②　・　思想家編","2014-04-08T05:53:55.000Z","https://www.youtube.com/watch?v=DzTWp7pZPkc","00:08:28","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－８　　日本国憲法の基本原理","2014-04-10T07:47:30.000Z","https://www.youtube.com/watch?v=6CviJIEVmu0","00:07:41","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－９　　日本の平和主義","2014-04-11T10:10:16.000Z","https://www.youtube.com/watch?v=8Np3B9CxYcM","00:07:52","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－１０　　基本的人権①　・　基本編","2014-04-13T06:48:34.000Z","https://www.youtube.com/watch?v=PDTmuSVMcLc","00:06:24","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－１１　　基本的人権②　・　平等権編","2014-04-15T05:35:43.000Z","https://www.youtube.com/watch?v=wuCZGwjy3mM","00:07:48","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－１２　　基本的人権③　・　自由権編","2014-04-17T05:45:21.000Z","https://www.youtube.com/watch?v=l5tjHJa0_zg","00:10:28","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－１３　　基本的人権④　・　社会権編","2014-04-17T05:45:25.000Z","https://www.youtube.com/watch?v=82CzSh08YVw","00:07:14","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－１４　　基本的人権⑤　・　人権保障と義務編","2014-04-17T05:45:30.000Z","https://www.youtube.com/watch?v=d3ZRD5nc4o4","00:07:18","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－１５　　基本的人権⑥　・　新しい人権編","2014-04-18T06:38:32.000Z","https://www.youtube.com/watch?v=6xyYxBwYOdc","00:08:44","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－１６　　自己決定権　・　グローバル社会と人権","2014-04-18T06:38:36.000Z","https://www.youtube.com/watch?v=LZrVuy4nKLs","00:09:04","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－１７　　政治について①","2014-09-10T03:54:45.000Z","https://www.youtube.com/watch?v=aUqwONu9_ZI","00:06:52","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－１８　　政治について②","2014-09-12T11:25:03.000Z","https://www.youtube.com/watch?v=-PCFp2mtmT0","00:08:23","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－１９　　政治について③　・　選挙編","2014-09-14T04:53:38.000Z","https://www.youtube.com/watch?v=Qt-rFNSqZOA","00:11:47","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－２０　　国会について①","2014-09-16T03:36:21.000Z","https://www.youtube.com/watch?v=Dwjcu4plNB4","00:10:16","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－２１　　国会について②","2014-09-18T05:24:47.000Z","https://www.youtube.com/watch?v=PKUpb9Fx7go","00:09:10","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－２２　　行政について","2014-09-20T00:42:55.000Z","https://www.youtube.com/watch?v=61MD1HOPhYo","00:09:35","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－２３　　裁判について①","2014-09-21T13:34:44.000Z","https://www.youtube.com/watch?v=elMNkQNiZhY","00:07:32","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－２４　　裁判について②","2014-09-24T04:16:24.000Z","https://www.youtube.com/watch?v=QgFehur9DMU","00:09:58","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－２５　　裁判について③","2014-09-26T00:07:48.000Z","https://www.youtube.com/watch?v=gZFF8t0d5XY","00:08:06","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－２６　　三権の抑制と均衡","2014-09-28T01:48:13.000Z","https://www.youtube.com/watch?v=S0IBoXBsw_o","00:12:58","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－２７　　地方について①","2014-10-01T04:45:55.000Z","https://www.youtube.com/watch?v=IAvsxZy8lhY","00:09:05","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－２８　　地方について②","2014-10-03T01:50:31.000Z","https://www.youtube.com/watch?v=NTD_beGu834","00:10:10","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－２９　　地方について③","2014-10-05T03:26:25.000Z","https://www.youtube.com/watch?v=9Gl0BFS6_uY","00:08:35","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－３０　　消費者の権利","2014-11-20T05:35:16.000Z","https://www.youtube.com/watch?v=Bvq38wKfXsI","00:08:09","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－３１　　企業の役割と意義","2014-11-21T08:24:45.000Z","https://www.youtube.com/watch?v=OpcqD92IHM0","00:08:29","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－３２　　企業と労働者","2014-11-22T22:39:44.000Z","https://www.youtube.com/watch?v=WL6b30yJ498","00:08:41","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－３３　　市場経済と価格","2014-11-25T02:09:01.000Z","https://www.youtube.com/watch?v=eKZMl-b-3HE","00:11:48","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－３４　　貨幣と金融","2014-11-27T03:20:48.000Z","https://www.youtube.com/watch?v=StmEKParm0g","00:10:08","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－３５　　政府の経済活動と租税","2014-11-28T13:52:00.000Z","https://www.youtube.com/watch?v=BH_MTLVf5G4","00:09:33","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－３６　　政府の役割","2014-12-01T04:27:25.000Z","https://www.youtube.com/watch?v=zmyBxJsaSLI","00:08:10","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－３７　　社会保障のしくみ","2014-12-03T03:32:06.000Z","https://www.youtube.com/watch?v=qOnx3Noj27U","00:09:29","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－３８　　公害の防止と環境の保全","2014-12-05T03:35:25.000Z","https://www.youtube.com/watch?v=J4jn0JaGl7I","00:07:19","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－３９　　国際社会における国家","2014-12-05T08:41:23.000Z","https://www.youtube.com/watch?v=u6k_NsJcmDI","00:08:29","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－４０　　国際連合のしくみと働き","2014-12-08T04:15:30.000Z","https://www.youtube.com/watch?v=wsa1HCGFWKk","00:08:32","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－４１　　地域主義の動き","2014-12-09T03:22:47.000Z","https://www.youtube.com/watch?v=L3b9xe-Gwiw","00:08:11","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－４２　　新しい戦争と平和","2014-12-10T01:13:37.000Z","https://www.youtube.com/watch?v=C4S3JcXHGmY","00:07:51","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－４３　　文化の多様性と地球環境問題","2014-12-11T04:20:41.000Z","https://www.youtube.com/watch?v=GIT3NUrfOmo","00:09:10","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【社会】　　公民－４４　　よりよい地球社会のために","2014-12-12T04:37:48.000Z","https://www.youtube.com/watch?v=--FlzGVCwhI","00:07:52","社会－公民","PLKRhhk0lEyzPclwzQGnU0hP9MkyfemfZq"
"【高校数学】数Ⅰ-1 係数と次数","2014-03-01T04:13:26Z","https://www.youtube.com/watch?v=GM7YXAkW__4","00:11:01","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-2 降べきの順","2014-03-04T06:26:24Z","https://www.youtube.com/watch?v=1XmCMgWshs0","00:16:33","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-3 指数法則","2014-03-07T05:02:40Z","https://www.youtube.com/watch?v=1BYXFQDXnzU","00:13:55","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-4 展開①(基本編)","2014-03-08T04:28:18Z","https://www.youtube.com/watch?v=3za2yAwmExI","00:14:46","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-5 展開②(練習編)","2014-03-10T03:41:30Z","https://www.youtube.com/watch?v=dL8umGhSfkI","00:14:55","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-6 展開③(応用編)","2014-03-12T03:29:37Z","https://www.youtube.com/watch?v=-k9dkXTYal0","00:18:54","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-7 展開④(３次式の公式編)","2014-03-14T08:16:32Z","https://www.youtube.com/watch?v=T57HFX1u2UU","00:16:27","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-8 因数分解①(基本編)","2014-03-17T05:58:40Z","https://www.youtube.com/watch?v=d7Vn03G0uaM","00:14:30","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-9 因数分解②(たすき掛け編)","2014-03-18T04:51:54Z","https://www.youtube.com/watch?v=WeicaivQ7DU","00:16:32","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-10 因数分解③(応用編)","2014-03-20T03:55:17Z","https://www.youtube.com/watch?v=hnaiOCSQLAQ","00:17:05","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-11 因数分解④(３次式の公式編)","2014-03-24T06:05:05Z","https://www.youtube.com/watch?v=597kjoEI4Dw","00:13:25","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-12 絶対値","2014-03-26T05:15:39Z","https://www.youtube.com/watch?v=wF-TMY5krYs","00:10:32","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-13 √（ルート）シリーズ①(有理化編)","2014-03-28T10:48:31Z","https://www.youtube.com/watch?v=cOjvdHFIIJk","00:14:32","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-14 √（ルート）シリーズ②(因数分解とのコラボ編)","2014-03-29T05:56:47Z","https://www.youtube.com/watch?v=35Q9LP_z7Z4","00:14:32","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-15 √（ルート）シリーズ③(応用編)","2014-03-31T05:05:26Z","https://www.youtube.com/watch?v=Jx2Lpi-_eCQ","00:11:43","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-16 √（ルート）シリーズ④(二重根号編)","2014-04-02T01:37:09Z","https://www.youtube.com/watch?v=NoSK5CYfR5M","00:14:07","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-17 １次不等式①(基本編)","2014-04-06T05:57:10Z","https://www.youtube.com/watch?v=eUN1jp9fuqw","00:09:00","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-18 １次不等式②(練習編)","2014-04-09T07:19:17Z","https://www.youtube.com/watch?v=vZZrxMj2avc","00:07:08","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-19 １次不等式③(連立不等式編)","2014-04-12T08:55:09Z","https://www.youtube.com/watch?v=U3YslfVwjTc","00:10:13","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-20 １次不等式④(応用編)","2014-04-14T05:57:21Z","https://www.youtube.com/watch?v=b_hqey6D9Pw","00:13:42","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-21 絶対値を含む方程式・不等式①(基本編)","2014-04-19T09:07:53Z","https://www.youtube.com/watch?v=JsYEpe5ApEU","00:13:03","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-22 絶対値を含む方程式・不等式②(応用編)","2014-04-20T01:46:45Z","https://www.youtube.com/watch?v=Ng4iXlXJoNk","00:16:31","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-23 絶対値を含む方程式・不等式③(続 応用編)","2014-06-19T06:32:07Z","https://www.youtube.com/watch?v=4SC078_cw2Q","00:18:59","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-24 集合①","2014-07-02T04:27:48Z","https://www.youtube.com/watch?v=cbGjUt6HdEA","00:13:50","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-25 集合②","2014-07-04T03:05:12Z","https://www.youtube.com/watch?v=_0lSJdzhzt8","00:14:59","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-26 集合③","2014-07-04T04:26:26Z","https://www.youtube.com/watch?v=qWTIRKPB1tw","00:07:06","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-27 命題①","2014-07-05T09:45:36Z","https://www.youtube.com/watch?v=RdID-0BhscU","00:13:48","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-28 命題②","2014-07-06T06:40:07Z","https://www.youtube.com/watch?v=oltUKTPfE8w","00:13:15","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-29 命題③","2014-07-12T06:56:36Z","https://www.youtube.com/watch?v=YmE7ZLs7Rfw","00:12:29","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-30 命題④","2014-07-14T05:08:15Z","https://www.youtube.com/watch?v=4JWGTd8zVd4","00:10:51","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-31 命題⑤","2014-07-16T05:03:39Z","https://www.youtube.com/watch?v=7nFr49REK4Y","00:11:37","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-32 命題⑥(背理法編)","2014-07-18T02:43:52Z","https://www.youtube.com/watch?v=k4Ci9u7HXw8","00:07:43","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-33 命題⑦(続 背理法編)","2014-07-20T04:46:04Z","https://www.youtube.com/watch?v=zlcvMPrdv5E","00:13:04","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【高校数学】数Ⅰ-34 命題⑧","2014-07-23T00:50:38Z","https://www.youtube.com/watch?v=L-Sgx3uXU2M","00:11:18","高校(数Ⅰ)１【数と式】","PLKRhhk0lEyzPMeQ0iNLn47B-9a2qivmmU"
"【受験対策】　　数学－確率①","2014-01-28T05:55:33Z","https://www.youtube.com/watch?v=pRSXI7nRgHU","00:17:16","高校受験対策-数学 5【確率】","PLKRhhk0lEyzMgeJkYIO2xLpkg3mWFrOdo"
"【受験対策】数学－確率②","2015-08-13T07:31:16Z","https://www.youtube.com/watch?v=HeMbb0hVAck","00:15:17","高校受験対策-数学 5【確率】","PLKRhhk0lEyzMgeJkYIO2xLpkg3mWFrOdo"
"【受験対策】数学－確率③","2015-08-15T03:14:32Z","https://www.youtube.com/watch?v=DM8etAOUoDA","00:12:48","高校受験対策-数学 5【確率】","PLKRhhk0lEyzMgeJkYIO2xLpkg3mWFrOdo"
"【高校受験対策】数学－確率４","2016-10-23T08:41:14Z","https://www.youtube.com/watch?v=o3jssXzi2Xg","00:11:19","高校受験対策-数学 5【確率】","PLKRhhk0lEyzMgeJkYIO2xLpkg3mWFrOdo"
"【高校受験対策】数学-確率5","2018-01-04T06:24:42Z","https://www.youtube.com/watch?v=cBaQc1aRBys","00:14:12","高校受験対策-数学 5【確率】","PLKRhhk0lEyzMgeJkYIO2xLpkg3mWFrOdo"
"【高校受験対策/数学/確率6】「難しそうに見せているだけ」という気持ちを持って欲しい","2020-01-05T16:28:47Z","https://www.youtube.com/watch?v=SIYVpnlqE-k","00:17:13","高校受験対策-数学 5【確率】","PLKRhhk0lEyzMgeJkYIO2xLpkg3mWFrOdo"
"【高校受験対策/数学/確率7】シンプルなコイン問題","2020-01-16T08:01:58Z","https://www.youtube.com/watch?v=4EMGZVn3oFs","00:12:35","高校受験対策-数学 5【確率】","PLKRhhk0lEyzMgeJkYIO2xLpkg3mWFrOdo"
"【社会】歴史-1 人類の出現と進化","2014-01-27T03:45:19.000Z","https://www.youtube.com/watch?v=-cY6RkJp2jY","00:09:48","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】歴史-2 四大文明①","2014-01-29T02:18:38.000Z","https://www.youtube.com/watch?v=SZIgrcW6mj0","00:07:41","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】歴史-3 四大文明②","2014-01-30T04:37:09.000Z","https://www.youtube.com/watch?v=CR_QU7WFO34","00:11:24","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】歴史-4 三大宗教","2014-01-31T05:07:12.000Z","https://www.youtube.com/watch?v=NPoE5dbJP5M","00:09:25","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】歴史-5 時代の名前を覚えよう","2014-02-01T05:56:15.000Z","https://www.youtube.com/watch?v=SOehZvqfB0A","00:11:22","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】歴史-6 縄文時代","2014-01-31T05:07:17.000Z","https://www.youtube.com/watch?v=yeYzkFYt_dU","00:08:07","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】歴史-7 弥生時代","2014-02-05T04:23:19.000Z","https://www.youtube.com/watch?v=iQlxdqIZBok","00:10:02","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】歴史-8 女王現る","2014-02-07T06:03:23.000Z","https://www.youtube.com/watch?v=42gBwS0j4YY","00:07:04","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】歴史-9 古墳時代① 日本編","2014-02-10T05:17:43.000Z","https://www.youtube.com/watch?v=HxlnDG4hHms","00:06:01","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】歴史-10 古墳時代② 中国と朝鮮半島編","2014-02-11T03:22:26.000Z","https://www.youtube.com/watch?v=cVAfmRFHCrQ","00:09:06","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】　　歴史－１１　　飛鳥時代①　・　日本編","2014-02-12T03:48:03.000Z","https://www.youtube.com/watch?v=Y-my7RLgns4","00:11:30","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】　　歴史－１２　　飛鳥時代②　・　クーデター編","2014-02-13T03:55:08.000Z","https://www.youtube.com/watch?v=JB7D8JedOoc","00:08:46","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】　　歴史－１３　　飛鳥時代③　・　中国と朝鮮半島編","2014-02-15T01:56:35.000Z","https://www.youtube.com/watch?v=JH5GSLKLjyw","00:08:39","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】　　歴史－１４　　奈良時代①　・　基本編","2014-02-18T08:31:41.000Z","https://www.youtube.com/watch?v=9uRJ4YGbxWA","00:10:42","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】　　歴史－１５　　奈良時代②　・　人々のくらし編","2014-02-18T08:31:46.000Z","https://www.youtube.com/watch?v=AgjyvsyM-dY","00:12:04","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】　　歴史－１６　　奈良時代③　・　文化編","2014-02-19T06:40:44.000Z","https://www.youtube.com/watch?v=H2YTdEYfMnQ","00:10:36","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】　　歴史－１７　　平安時代①　・　基本編","2014-02-25T04:45:59.000Z","https://www.youtube.com/watch?v=5piiXEP39j4","00:11:21","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】　　歴史－１８　　平安時代②　・　新しい政治編","2014-02-25T04:46:03.000Z","https://www.youtube.com/watch?v=_SFeBrdNCLw","00:08:56","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】　　歴史－１９　　平安時代③　・　文化編","2014-02-26T04:09:53.000Z","https://www.youtube.com/watch?v=vNAAtv34ClI","00:10:42","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】　　歴史－２０　　平安時代④　・　武士の登場編","2014-02-27T05:35:45.000Z","https://www.youtube.com/watch?v=W1iPPxw-Aao","00:11:56","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】　　歴史－２１　　鎌倉時代①　・　基本編","2014-02-28T05:03:35.000Z","https://www.youtube.com/watch?v=BwWWAhsbJg0","00:11:01","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】　　歴史－２２　　鎌倉時代②　・　源氏の終わり編","2014-03-03T05:43:31.000Z","https://www.youtube.com/watch?v=GAedDJy4MpM","00:10:26","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】　　歴史－２３　　鎌倉時代③　・　宗教と文化編","2014-03-05T07:20:06.000Z","https://www.youtube.com/watch?v=2lnojRYzF1M","00:13:19","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】　　歴史－２４　　鎌倉時代④　・　モンゴル編","2014-03-06T02:24:01.000Z","https://www.youtube.com/watch?v=B-OxVEk6eLg","00:07:54","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】　　歴史－２５　　鎌倉時代⑤　・　元との戦い編","2014-03-13T05:30:08.000Z","https://www.youtube.com/watch?v=EC7bzpvhbuM","00:09:59","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】　　歴史－２６　　室町時代①　・　南北朝から室町編","2014-03-13T05:30:14.000Z","https://www.youtube.com/watch?v=h-wMRYhyvzo","00:08:05","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】　　歴史－２７　　室町時代②　・　基本編","2014-03-13T05:30:19.000Z","https://www.youtube.com/watch?v=m6LCRFCAtcY","00:06:53","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】　　歴史－２８　　室町時代③　・　貿易編","2014-03-19T04:53:45.000Z","https://www.youtube.com/watch?v=FWIcs5grtLU","00:08:16","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
"【社会】　　歴史－２９　　室町時代④　・　農業と商業編","2014-03-19T04:53:50.000Z","https://www.youtube.com/watch?v=6OaLjCXsl6g","00:08:21","社会－歴史","PLKRhhk0lEyzOjwgG2CGJGKmfVn4JDEg4F"
